iter,focus,selected_resource_layer,destroy_operator,repair_operator,fallback_repair_used,projection_mode,projection_repaired_subtask_count,effective_destroy_mu,effective_destroy_budget,destroy_tier,heavy_destroy_active,force_rotate_used,x_temp_boost_used,local_obj,Sx,Sy,Sz,F_raw,F_cal,residual_hat,residual_decay_alpha,residual_conf_alpha,duplicate_tote_count,duplicate_tote_penalty,coverage_hard_reject,unmet_sku_total,candidate_hard_reject_reason,candidate_pool_target_size,candidate_pool_generated_count,candidate_pool_unique_count,candidate_pool_attempt_count,candidate_pool_exact_count,candidate_pool_best_f_raw,candidate_pool_best_f_cal,selected_candidate_rank,joint_colocated_sort_postprocess_triggered,joint_colocated_sort_postprocess_candidate_groups,joint_colocated_sort_postprocess_submitted,joint_colocated_sort_postprocess_applied,joint_colocated_sort_postprocess_makespan_gain,joint_colocated_sort_postprocess_rejected_capacity,joint_colocated_sort_postprocess_rejected_interval_illegal,joint_colocated_sort_postprocess_rejected_noise,joint_colocated_sort_postprocess_rejected_eval_not_better,joint_colocated_sort_postprocess_rejected_validation,joint_colocated_sort_postprocess_rejected_target_conflict,empty_candidate_penalized,layer_cooldown_remaining,stagnation_increment,used_exact_eval_cache,exact_eval_cache_hit_count,consecutive_exact_cache_hit_count,adaptive_destroy_bonus,consecutive_fail_count_x,x_layer_dynamic_multiplier,x_failure_cooldown_remaining,local_accept,global_eval_triggered,validation_trigger,validated_makespan,catastrophic_rollback,z,best_z,improved,sa_temperature,sa_accept_prob,iter_runtime_sec,global_eval_time_sec,lkh_call_count
47,Z,Z,,,False,,0,0.1,2,base,False,True,False,853.6935416666668,0.33666666666666667,0.2094763352408202,2.117777777777778,853.6935416666668,853.6863753683001,-0.014332596733376132,0.5,1.0,0,0.0,False,0,exact_candidate_fail,3,3,0,9,0,nan,nan,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,False,24,0,0.0,1,1.0,0,False,False,,nan,False,182.0,182.0,False,1.8893648827547527,0.0,0.016492000000653206,0.0,10
48,Y,Y,y_destroy_load_skew_release,y_repair_regret2_station,False,,0,0.1,2,base,False,True,False,876.5636805555556,0.33666666666666667,0.2231869933237959,2.2022222222222223,876.5636805555556,876.5635790938525,-0.008522783063346364,0.25,0.04761904761904756,0,0.0,False,0,,3,3,1,7,1,876.5636805555556,876.5635790938525,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0.2,True,25,1,0.0,1,1.0,0,False,False,,nan,False,182.0,182.0,False,1.7948966386170149,2.914844083118931e-06,0.04496769999968819,0.0,10
49,Z,Z,,,False,,0,0.1,2,base,False,True,False,853.6935416666668,0.33666666666666667,0.2094763352408202,2.117777777777778,853.6935416666668,853.6863753683001,-0.014332596733376132,0.5,1.0,0,0.0,False,0,exact_candidate_fail,3,3,0,7,0,nan,nan,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,False,25,0,0.0,1,1.0,0,False,False,,nan,False,182.0,182.0,False,1.705151806686164,0.0,0.018302800001038122,0.0,10
50,X,X,x_destroy_spatial_outliers,x_repair_affinity_pack,False,greedy_repair,1,0.1,3,base,False,True,True,858.0622916666666,0.33666666666666667,0.22822633524082026,2.117777777777778,858.0622916666666,858.0622916666666,-0.01708508890119617,0.0,0.04761904761904756,0,0.0,False,0,,3,1,1,12,1,858.0622916666666,858.0622916666666,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,False,25,0,0.0,0,1.0,0,True,True,periodic,212.0,False,212.0,182.0,False,3.2397884327037114,0.259064128502895,0.20058769999923243,0.18100170000070648,11
51,Y,Y,y_destroy_rank_window_release,y_repair_arrival_aware_rank,False,,0,0.1,2,base,False,True,False,876.5636805555556,0.33666666666666667,0.2231869933237959,2.2022222222222223,876.5636805555556,876.5593778296098,-0.010349363164647126,0.7937005259840998,0.5238095238095237,0,0.0,False,0,,3,3,1,10,1,876.5636805555556,876.5593778296098,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0.2,True,26,1,0.0,0,1.0,0,False,False,,nan,False,182.0,182.0,False,1.538899505534263,6.024450662706849e-06,0.07377590000032797,0.0,11
52,Z,Z,,,False,,0,0.1,2,base,False,True,False,858.0622916666666,0.33666666666666667,0.22822633524082026,2.117777777777778,858.0622916666666,858.0622916666666,-0.01708508890119617,0.0,0.04761904761904756,0,0.0,False,0,exact_candidate_fail,3,2,0,12,0,nan,nan,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,False,26,0,0.0,0,1.0,0,False,False,,nan,False,182.0,182.0,False,1.4619545302575496,0.0,0.03920470000048226,0.0,11
53,X,X,x_destroy_spatial_outliers,x_repair_route_span_min,False,greedy_repair,1,0.1,3,base,False,True,True,853.6935416666668,0.33666666666666667,0.2094763352408202,2.117777777777778,853.6935416666668,853.6849162927323,-0.017250747868873404,0.5,1.0,0,0.0,False,0,,3,7,1,12,1,853.6935416666668,853.6849162927323,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0.2,True,27,1,0.0,0,1.0,0,True,True,operator_route_precheck,212.0,False,212.0,182.0,False,2.777713607489344,1.0,0.2719548000004579,0.18451249999998254,12
54,Y,Y,y_destroy_congested_station_block,y_repair_earliest_finish,False,,0,0.1,2,base,False,True,False,876.5636805555556,0.33666666666666667,0.2231869933237959,2.2022222222222223,876.5636805555556,876.5593419360762,-0.010435698018468977,0.7937005259840998,0.5238095238095237,0,0.0,False,0,,3,3,1,4,1,876.5636805555556,876.5593419360762,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0.2,True,33,2,0.0,0,1.0,0,False,False,,nan,False,182.0,182.0,False,1.3194139635574385,2.956107702748585e-08,0.028233900000486756,0.0,12
55,Z,Z,,,False,,0,0.1,2,base,False,True,False,853.6935416666668,0.33666666666666667,0.2094763352408202,2.117777777777778,853.6935416666668,853.6849162927323,-0.017250747868873404,0.5,1.0,0,0.0,False,0,exact_candidate_fail,3,3,0,11,0,nan,nan,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,False,33,0,0.0,0,1.0,0,False,False,,nan,False,182.0,182.0,False,1.2534432653795664,0.0,0.03637859999980719,0.0,12
56,X,X,x_destroy_spatial_outliers,x_repair_template_preserve,False,greedy_repair,1,0.1,3,base,False,True,True,853.6935416666668,0.33666666666666667,0.2094763352408202,2.117777777777778,853.6935416666668,853.683934222205,-0.01921488892352481,0.5,1.0,0,0.0,False,0,,3,6,2,12,2,853.6935416666668,853.683934222205,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0.2,True,34,1,0.0,0,1.0,0,True,True,operator_route_precheck,212.0,False,212.0,182.0,False,2.381542204221176,1.0,0.28233370000089053,0.1816748999990523,13
57,Y,Y,y_destroy_load_skew_release,y_repair_regret2_station,False,,0,0.1,2,base,False,True,False,895.5488194444446,0.33666666666666667,0.26689049833094897,2.24,895.5488194444446,895.548659700954,-0.004226547914076526,0.7937005259840998,0.04761904761904756,0,0.0,False,0,,3,1,1,12,1,895.5488194444446,895.548659700954,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,False,36,0,0.0,0,1.0,0,False,False,,nan,False,182.0,182.0,False,1.1312325470050586,8.464521459290051e-17,0.05370599999878323,0.0,13
58,Z,Z,,,False,,0,0.1,2,base,False,True,False,853.6935416666668,0.33666666666666667,0.2094763352408202,2.117777777777778,853.6935416666668,853.683934222205,-0.01921488892352481,0.5,1.0,0,0.0,False,0,exact_candidate_fail,3,3,0,3,0,nan,nan,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,False,36,0,0.0,0,1.0,0,False,False,,nan,False,182.0,182.0,False,1.0746709196548057,0.0,0.029773600001135492,0.0,13
59,X,X,,,False,,0,0.1,3,base,False,True,False,853.6935416666668,0.33666666666666667,0.2094763352408202,2.117777777777778,853.6935416666668,853.683934222205,-0.01921488892352481,0.5,1.0,0,0.0,False,0,coverage_hard_reject,3,1,0,12,0,nan,nan,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,False,36,0,0.0,1,1.0,0,False,False,,nan,False,182.0,182.0,False,1.0209373736720653,0.0,0.021033799999713665,0.0,13
60,Y,Y,y_destroy_rank_window_release,y_repair_earliest_finish,False,,0,0.1,2,base,False,True,False,876.5636805555556,0.33666666666666667,0.2231869933237959,2.2022222222222223,876.5636805555556,876.5615209163683,-0.010389176784809814,0.3968502629920499,0.5238095238095237,0,0.0,False,0,,3,3,1,10,1,876.5636805555556,876.5615209163683,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0.2,True,37,1,0.0,1,1.0,0,False,False,,nan,False,182.0,182.0,False,0.969890504988462,5.700947992739349e-11,0.05742219999956433,0.0,13
61,Z,Z,,,False,,0,0.1,2,base,False,True,False,853.6935416666668,0.33666666666666667,0.2094763352408202,2.117777777777778,853.6935416666668,853.683934222205,-0.01921488892352481,0.5,1.0,0,0.0,False,0,exact_candidate_fail,3,3,0,6,0,nan,nan,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,False,37,0,0.0,1,1.0,0,False,False,,nan,False,182.0,182.0,False,0.9213959797390389,0.0,0.014886500001011882,0.0,13
62,X,X,,,False,,0,0.1,3,base,False,True,False,853.6935416666668,0.33666666666666667,0.2094763352408202,2.117777777777778,853.6935416666668,853.683934222205,-0.01921488892352481,0.5,1.0,0,0.0,False,0,no_candidate_pool,3,0,0,12,0,nan,nan,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,3,0.0,False,37,0,0.0,2,1.0,0,False,False,,nan,False,182.0,182.0,False,0.8753261807520869,0.0,0.0005466000002343208,0.0,13
63,Y,Y,y_destroy_congested_station_block,y_repair_arrival_aware_rank,False,,0,0.1,2,base,False,True,False,876.5636805555556,0.33666666666666667,0.2231869933237959,2.2022222222222223,876.5636805555556,876.562600735962,-0.010389176784809814,0.19842513149602495,0.5238095238095237,0,0.0,False,0,,3,2,1,12,1,876.5636805555556,876.562600735962,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0.2,True,38,1,0.0,2,1.0,0,False,False,,nan,False,182.0,182.0,False,0.8315598717144825,1.1253223218952077e-12,0.05692559999988589,0.0,13
64,Z,Z,,,False,,0,0.1,2,base,False,True,False,853.6935416666668,0.33666666666666667,0.2094763352408202,2.117777777777778,853.6935416666668,853.683934222205,-0.01921488892352481,0.5,1.0,0,0.0,False,0,exact_candidate_fail,3,3,0,3,0,nan,nan,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,False,38,0,0.0,2,1.0,0,False,False,,nan,False,182.0,182.0,False,0.7899818781287584,0.0,0.016158300000824966,0.0,13
65,Y,Y,y_destroy_congested_station_block,y_repair_load_balance,False,,0,0.1,2,base,False,True,False,876.5636805555556,0.33666666666666667,0.2231869933237959,2.2022222222222223,876.5636805555556,876.5636805555556,-0.010389176784809814,0.0,0.5238095238095237,0,0.0,False,0,,3,3,1,11,1,876.5636805555556,876.5636805555556,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0.2,True,39,1,0.0,2,1.0,0,False,False,,nan,False,182.0,182.0,False,0.7504827842223205,5.751654333191433e-14,0.05029629999989993,0.0,13
66,Z,Z,,,False,,0,0.1,2,base,False,True,False,853.6935416666668,0.33666666666666667,0.2094763352408202,2.117777777777778,853.6935416666668,853.683934222205,-0.01921488892352481,0.5,1.0,0,0.0,False,0,exact_candidate_fail,3,3,0,5,0,nan,nan,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,False,39,0,0.0,2,1.0,0,False,False,,nan,False,182.0,182.0,False,0.7129586450112044,0.0,0.01644259999920905,0.0,13
67,X,X,,,False,,0,0.1,3,base,False,True,False,853.6935416666668,0.33666666666666667,0.2094763352408202,2.117777777777778,853.6935416666668,853.683934222205,-0.01921488892352481,0.5,1.0,0,0.0,False,0,coverage_hard_reject,3,1,0,12,0,nan,nan,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,False,39,0,0.0,0,0.1,10,False,False,,nan,False,182.0,182.0,False,0.6773107127606441,0.0,0.038226499998927466,0.0,13
68,Y,Y,y_destroy_max_tardiness_blocker,y_repair_arrival_aware_rank,False,,0,0.1,2,base,False,True,False,896.3184027777778,0.33666666666666667,0.2813045422031473,2.228888888888889,896.3184027777778,896.3184027777778,-0.0049744822575837596,0.0,0.0,0,0.0,False,0,,3,1,1,12,1,896.3184027777778,896.3184027777778,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,False,39,0,0.0,0,0.1,9,False,False,,nan,False,182.0,182.0,False,0.643445177122612,1.6741278200517902e-29,0.06593880000036734,0.0,13
69,Z,Z,,,False,,0,0.1,2,base,False,True,False,853.6935416666668,0.33666666666666667,0.2094763352408202,2.117777777777778,853.6935416666668,853.683934222205,-0.01921488892352481,0.5,1.0,0,0.0,False,0,exact_candidate_fail,3,3,0,9,0,nan,nan,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,False,39,0,0.0,0,0.1,8,False,False,,nan,False,182.0,182.0,False,0.6112729182664813,0.0,0.014411800000743824,0.0,13
70,Y,Y,y_destroy_load_skew_release,y_repair_arrival_aware_rank,False,,0,0.1,2,base,False,True,False,876.5636805555556,0.33666666666666667,0.2231869933237959,2.2022222222222223,876.5636805555556,876.5636805555556,-0.010389176784809814,0.0,0.5238095238095237,0,0.0,False,0,,3,2,1,12,1,876.5636805555556,876.5636805555556,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0.2,True,40,1,0.0,0,0.1,7,False,False,,nan,False,182.0,182.0,False,0.5807092723531573,7.74365930064487e-18,0.04903560000093421,0.0,13
71,Z,Z,,,False,,0,0.1,2,base,False,True,False,853.6935416666668,0.33666666666666667,0.2094763352408202,2.117777777777778,853.6935416666668,853.683934222205,-0.01921488892352481,0.5,1.0,0,0.0,False,0,exact_candidate_fail,3,3,0,9,0,nan,nan,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,1.0,False,40,0,0.0,0,0.1,6,False,False,,nan,False,182.0,182.0,False,0.5516738087354994,0.0,0.01445650000096066,0.0,13
