iter,layer,candidate_rank,candidate_stage,destroy_operator,repair_operator,fallback_used,projection_mode,projection_repaired_subtask_count,F_raw,F_cal,duplicate_tote_count,duplicate_tote_penalty,candidate_signature,selected_for_sa
26,Z,2,rough,z_destroy_detour_window,z_repair_sort_range_shrink_first,False,,0,840.6209027777779,840.6209115669449,0,0.0,"('Z', 'z_destroy_detour_window', ((0, (5, 6)),), 'z_repair_sort_range_shrink_first', (1547, 941), ('SORT',))",False
27,X,2,exact,x_destroy_group_boundary_release,x_repair_route_span_min,False,greedy_repair,2,860.1622916666668,860.1622916666668,0,0.0,"((0, (0, ('0:23:0', '0:2:0', '0:3:0'), 2, 1, ((1547, 'FLIP', (89,), None), (941, 'FLIP', (85,), None)))), (1, (1, ('1:11:0', '1:13:0', '1:1:0'), 1, 0, ((1547, 'SORT', (92, 93, 94, 95), (2, 5)), (1457, 'FLIP', (6,), None)))), (2, (1, ('1:18:0', '1:26:0', '1:2:0', '1:3:0', '1:5:0'), 1, 1, ((938, 'SORT', (46, 47), (1, 2)),))), (3, (2, ('2:16:0', '2:2:0', '2:3:0', '2:4:0', '2:5:0'), 3, 0, ((1302, 'SORT', (112, 113, 114), (0, 2)),))), (4, (3, ('3:0:0', '3:10:0', '3:1:0', '3:9:0'), 2, 0, ((1582, 'FLIP', (17,), None), (941, 'FLIP', (82,), None)))), (5, (4, ('4:0:0', '4:26:0', '4:2:0', '4:3:0', '4:4:0', '4:6:0'), 0, 0, ((1916, 'FLIP', (33,), None), (938, 'FLIP', (45,), None), (336, 'FLIP', (3,), None)))))",False
27,X,1,exact,x_destroy_over_capacity_release,x_repair_template_preserve,False,greedy_repair,1,842.9509027777779,842.9508314063947,0,0.0,"((0, (0, ('0:23:0', '0:2:0', '0:3:0'), 2, 2, ((1547, 'FLIP', (89,), None), (941, 'FLIP', (85,), None)))), (1, (1, ('1:11:0', '1:13:0', '1:1:0', '1:2:0', '1:3:0', '1:5:0'), 1, 0, ((1547, 'SORT', (92, 93, 94, 95), (2, 5)), (1457, 'FLIP', (6,), None)))), (2, (1, ('1:18:0', '1:26:0'), 2, 0, ((938, 'SORT', (46, 47), (1, 2)),))), (3, (2, ('2:16:0', '2:2:0', '2:3:0', '2:4:0', '2:5:0'), 3, 0, ((1302, 'SORT', (112, 113, 114), (0, 2)),))), (4, (3, ('3:0:0', '3:10:0', '3:1:0', '3:9:0'), 2, 1, ((1582, 'FLIP', (17,), None), (941, 'FLIP', (82,), None)))), (5, (4, ('4:0:0', '4:26:0', '4:2:0', '4:3:0', '4:4:0', '4:6:0'), 0, 0, ((1916, 'FLIP', (33,), None), (938, 'FLIP', (45,), None), (336, 'FLIP', (3,), None)))))",True
28,Y,3,rough,y_destroy_cross_station_fragment,y_repair_arrival_aware_rank,False,,0,888.7386063121039,888.6136603606675,0,0.0,"('Y', 'y_destroy_cross_station_fragment', ((1, 1, 0), (2, 2, 0)), 'y_repair_arrival_aware_rank', ((1, 2, 2), (2, 3, 1)))",False
28,Y,2,rough,y_destroy_initial_idle_head,y_repair_regret2_station,False,,0,866.1460223230819,866.080790615879,0,0.0,"('Y', 'y_destroy_initial_idle_head', ((0, 2, 2),), 'y_repair_regret2_station', ((0, 3, 1),))",False
28,Y,1,rough,y_destroy_rank_window_release,y_repair_arrival_aware_rank,False,,0,862.7559027777778,862.6996314633572,0,0.0,"('Y', 'y_destroy_rank_window_release', ((0, 2, 2), (4, 2, 1)), 'y_repair_arrival_aware_rank', ((0, 2, 1), (4, 3, 1)))",False
28,Y,1,exact,y_destroy_rank_window_release,y_repair_arrival_aware_rank,False,,0,862.6460416666667,862.6459578804121,0,0.0,"((0, (0, ('0:23:0', '0:2:0', '0:3:0'), 2, 1, ((1547, 'FLIP', (89,), None), (941, 'FLIP', (85,), None)))), (1, (1, ('1:11:0', '1:13:0', '1:1:0', '1:2:0', '1:3:0', '1:5:0'), 1, 0, ((1547, 'SORT', (92, 93, 94, 95), (2, 5)), (1457, 'FLIP', (6,), None)))), (2, (1, ('1:18:0', '1:26:0'), 2, 0, ((938, 'SORT', (46, 47), (1, 2)),))), (3, (2, ('2:16:0', '2:2:0', '2:3:0', '2:4:0', '2:5:0'), 3, 0, ((1302, 'SORT', (112, 113, 114), (0, 2)),))), (4, (3, ('3:0:0', '3:10:0', '3:1:0', '3:9:0'), 3, 1, ((1582, 'FLIP', (17,), None), (941, 'FLIP', (82,), None)))), (5, (4, ('4:0:0', '4:26:0', '4:2:0', '4:3:0', '4:4:0', '4:6:0'), 0, 0, ((1916, 'FLIP', (33,), None), (938, 'FLIP', (45,), None), (336, 'FLIP', (3,), None)))))",True
29,Z,2,rough,z_destroy_noise_window,z_repair_bounded_detour_window,False,,0,831.3009027777779,831.2967456150901,0,0.0,"('Z', 'z_destroy_noise_window', ((0, (5, 6)),), 'z_repair_bounded_detour_window', (1547, 941), ('FLIP',))",False
29,Z,3,rough,z_destroy_noise_window,z_repair_mode_toggle_contextual,False,,0,831.3009027777779,831.2967456150901,0,0.0,"('Z', 'z_destroy_noise_window', ((0, (5, 6)),), 'z_repair_mode_toggle_contextual', (1547, 941), ('FLIP',))",False
29,Z,1,rough,z_destroy_detour_window,z_repair_bounded_detour_window,False,,0,831.3009027777779,831.2967456150901,0,0.0,"('Z', 'z_destroy_detour_window', ((0, (5, 6)),), 'z_repair_bounded_detour_window', (1547, 941), ('FLIP',))",False
30,X,1,exact,x_destroy_spatial_outliers,x_repair_affinity_pack,False,greedy_repair,1,842.9509027777779,842.9484302413281,0,0.0,"((0, (0, ('0:23:0', '0:2:0', '0:3:0'), 2, 2, ((1547, 'FLIP', (89,), None), (941, 'FLIP', (85,), None)))), (1, (1, ('1:11:0', '1:13:0', '1:1:0', '1:2:0', '1:3:0', '1:5:0'), 1, 0, ((1547, 'SORT', (92, 93, 94, 95), (2, 5)), (1457, 'FLIP', (6,), None)))), (2, (1, ('1:18:0', '1:26:0'), 2, 0, ((938, 'SORT', (46, 47), (1, 2)),))), (3, (2, ('2:16:0', '2:2:0', '2:3:0', '2:4:0', '2:5:0'), 3, 0, ((1302, 'SORT', (112, 113, 114), (0, 2)),))), (4, (3, ('3:0:0', '3:10:0', '3:1:0', '3:9:0'), 2, 1, ((1582, 'FLIP', (17,), None), (941, 'FLIP', (82,), None)))), (5, (4, ('4:0:0', '4:26:0', '4:2:0', '4:3:0', '4:4:0', '4:6:0'), 0, 0, ((1916, 'FLIP', (33,), None), (938, 'FLIP', (45,), None), (336, 'FLIP', (3,), None)))))",True
30,X,2,exact,x_destroy_group_boundary_release,x_repair_affinity_pack,False,greedy_repair,2,860.1622916666668,860.1622916666668,0,0.0,"((0, (0, ('0:23:0', '0:2:0', '0:3:0'), 2, 1, ((1547, 'FLIP', (89,), None), (941, 'FLIP', (85,), None)))), (1, (1, ('1:11:0', '1:13:0', '1:1:0'), 1, 0, ((1547, 'SORT', (92, 93, 94, 95), (2, 5)), (1457, 'FLIP', (6,), None)))), (2, (1, ('1:18:0', '1:26:0', '1:2:0', '1:3:0', '1:5:0'), 1, 1, ((938, 'SORT', (46, 47), (1, 2)),))), (3, (2, ('2:16:0', '2:2:0', '2:3:0', '2:4:0', '2:5:0'), 3, 0, ((1302, 'SORT', (112, 113, 114), (0, 2)),))), (4, (3, ('3:0:0', '3:10:0', '3:1:0', '3:9:0'), 2, 0, ((1582, 'FLIP', (17,), None), (941, 'FLIP', (82,), None)))), (5, (4, ('4:0:0', '4:26:0', '4:2:0', '4:3:0', '4:4:0', '4:6:0'), 0, 0, ((1916, 'FLIP', (33,), None), (938, 'FLIP', (45,), None), (336, 'FLIP', (3,), None)))))",False
31,Y,3,rough,y_destroy_congested_station_block,y_repair_arrival_aware_rank,False,,0,898.3848005336375,898.0797703011684,0,0.0,"('Y', 'y_destroy_congested_station_block', ((1, 1, 0),), 'y_repair_arrival_aware_rank', ((1, 3, 1),))",False
31,Y,2,rough,y_destroy_initial_idle_head,y_repair_load_balance,False,,0,866.1460223230819,866.014810019166,0,0.0,"('Y', 'y_destroy_initial_idle_head', ((0, 2, 2),), 'y_repair_load_balance', ((0, 3, 1),))",False
31,Y,1,rough,y_destroy_rank_window_release,y_repair_arrival_aware_rank,False,,0,863.5752434371185,863.4578916913729,0,0.0,"('Y', 'y_destroy_rank_window_release', ((2, 2, 0), (4, 2, 1)), 'y_repair_arrival_aware_rank', ((2, 3, 1), (4, 2, 1)))",False
31,Y,1,exact,y_destroy_rank_window_release,y_repair_arrival_aware_rank,False,,0,875.5582638888889,875.5582638888889,0,0.0,"((0, (0, ('0:23:0', '0:2:0', '0:3:0'), 2, 1, ((1547, 'FLIP', (89,), None), (941, 'FLIP', (85,), None)))), (1, (1, ('1:11:0', '1:13:0', '1:1:0', '1:2:0', '1:3:0', '1:5:0'), 1, 0, ((1547, 'SORT', (92, 93, 94, 95), (2, 5)), (1457, 'FLIP', (6,), None)))), (2, (1, ('1:18:0', '1:26:0'), 3, 1, ((938, 'SORT', (46, 47), (1, 2)),))), (3, (2, ('2:16:0', '2:2:0', '2:3:0', '2:4:0', '2:5:0'), 3, 0, ((1302, 'SORT', (112, 113, 114), (0, 2)),))), (4, (3, ('3:0:0', '3:10:0', '3:1:0', '3:9:0'), 2, 0, ((1582, 'FLIP', (17,), None), (941, 'FLIP', (82,), None)))), (5, (4, ('4:0:0', '4:26:0', '4:2:0', '4:3:0', '4:4:0', '4:6:0'), 0, 0, ((1916, 'FLIP', (33,), None), (938, 'FLIP', (45,), None), (336, 'FLIP', (3,), None)))))",True
32,Z,3,rough,z_destroy_noise_window,z_repair_sort_range_shrink_first,False,,0,873.2409027777778,873.2414824967857,0,0.0,"('Z', 'z_destroy_noise_window', ((2, (7,)), (3, (11,))), 'z_repair_sort_range_shrink_first', (938, 1302, 1547), ('SORT', 'SORT'))",False
32,Z,1,rough,z_destroy_mode_window,z_repair_same_stack_window,False,,0,861.5909027777778,861.5893809065549,0,0.0,"('Z', 'z_destroy_mode_window', ((1, (8, 9)), (2, (7,))), 'z_repair_same_stack_window', (938, 1302, 1547, 1457), ('SORT', 'SORT'))",False
32,Z,2,rough,z_destroy_detour_window,z_repair_sort_range_shrink_first,False,,0,873.2409027777778,873.2414824967857,0,0.0,"('Z', 'z_destroy_detour_window', ((2, (7,)), (3, (11,))), 'z_repair_sort_range_shrink_first', (938, 1302, 1547), ('SORT', 'SORT'))",False
33,X,1,exact,x_destroy_low_consolidation,x_repair_affinity_pack,False,greedy_repair,2,860.1622916666668,860.1622916666668,0,0.0,"((0, (0, ('0:23:0', '0:2:0', '0:3:0'), 2, 1, ((1547, 'FLIP', (89,), None), (941, 'FLIP', (85,), None)))), (1, (1, ('1:11:0', '1:13:0', '1:1:0'), 1, 0, ((1547, 'SORT', (92, 93, 94, 95), (2, 5)), (1457, 'FLIP', (6,), None)))), (2, (1, ('1:18:0', '1:26:0', '1:2:0', '1:3:0', '1:5:0'), 1, 1, ((938, 'SORT', (46, 47), (1, 2)),))), (3, (2, ('2:16:0', '2:2:0', '2:3:0', '2:4:0', '2:5:0'), 3, 0, ((1302, 'SORT', (112, 113, 114), (0, 2)),))), (4, (3, ('3:0:0', '3:10:0', '3:1:0', '3:9:0'), 2, 0, ((1582, 'FLIP', (17,), None), (941, 'FLIP', (82,), None)))), (5, (4, ('4:0:0', '4:26:0', '4:2:0', '4:3:0', '4:4:0', '4:6:0'), 0, 0, ((1916, 'FLIP', (33,), None), (938, 'FLIP', (45,), None), (336, 'FLIP', (3,), None)))))",True
34,Y,2,rough,y_destroy_congested_station_block,y_repair_arrival_aware_rank,False,,0,936.1541822046381,936.0269395102266,0,0.0,"('Y', 'y_destroy_congested_station_block', ((1, 1, 0), (2, 1, 1)), 'y_repair_arrival_aware_rank', ((1, 3, 1), (2, 2, 2)))",False
34,Y,3,rough,y_destroy_load_skew_release,y_repair_earliest_finish,False,,0,936.1541822046381,936.0269395102266,0,0.0,"('Y', 'y_destroy_load_skew_release', ((1, 1, 0), (2, 1, 1)), 'y_repair_earliest_finish', ((1, 3, 1), (2, 2, 2)))",False
34,Y,1,rough,y_destroy_max_tardiness_blocker,y_repair_arrival_aware_rank,False,,0,935.8512750869801,935.7244839114563,0,0.0,"('Y', 'y_destroy_max_tardiness_blocker', ((1, 1, 0), (5, 0, 0)), 'y_repair_arrival_aware_rank', ((1, 3, 1), (5, 2, 2)))",False
34,Y,1,exact,y_destroy_max_tardiness_blocker,y_repair_arrival_aware_rank,False,,0,896.3184027777779,896.3184027777779,0,0.0,"((0, (0, ('0:23:0', '0:2:0', '0:3:0'), 2, 1, ((1547, 'FLIP', (89,), None), (941, 'FLIP', (85,), None)))), (1, (1, ('1:11:0', '1:13:0', '1:1:0'), 3, 1, ((1547, 'SORT', (92, 93, 94, 95), (2, 5)), (1457, 'FLIP', (6,), None)))), (2, (1, ('1:18:0', '1:26:0', '1:2:0', '1:3:0', '1:5:0'), 1, 0, ((938, 'SORT', (46, 47), (1, 2)),))), (3, (2, ('2:16:0', '2:2:0', '2:3:0', '2:4:0', '2:5:0'), 3, 0, ((1302, 'SORT', (112, 113, 114), (0, 2)),))), (4, (3, ('3:0:0', '3:10:0', '3:1:0', '3:9:0'), 2, 0, ((1582, 'FLIP', (17,), None), (941, 'FLIP', (82,), None)))), (5, (4, ('4:0:0', '4:26:0', '4:2:0', '4:3:0', '4:4:0', '4:6:0'), 2, 2, ((1916, 'FLIP', (33,), None), (938, 'FLIP', (45,), None), (336, 'FLIP', (3,), None)))))",True
35,Z,1,rough,z_destroy_mode_window,z_repair_bounded_detour_window,False,,0,878.8022916666667,878.7946149607116,0,0.0,"('Z', 'z_destroy_mode_window', ((1, (8, 9)), (2, (7,))), 'z_repair_bounded_detour_window', (938, 1302, 1547, 1457), ('SORT', 'SORT'))",False
35,Z,2,rough,z_destroy_noise_window,z_repair_bounded_detour_window,False,,0,878.8022916666667,878.7946149607116,0,0.0,"('Z', 'z_destroy_noise_window', ((1, (8, 9)), (2, (7,))), 'z_repair_bounded_detour_window', (938, 1302, 1547, 1457), ('SORT', 'SORT'))",False
35,Z,3,rough,z_destroy_noise_window,z_repair_mode_toggle_contextual,False,,0,890.4522916666667,890.4467459223918,0,0.0,"('Z', 'z_destroy_noise_window', ((1, (8, 9)),), 'z_repair_mode_toggle_contextual', (1547, 1457), ('SORT',))",False
36,X,3,exact,x_destroy_spatial_outliers,x_repair_template_preserve,False,full_y_refresh,1,921.124375,921.124375,0,0.0,"((0, (0, ('0:23:0', '0:2:0', '0:3:0'), 0, 4, ((1547, 'FLIP', (89,), None), (941, 'FLIP', (85,), None)))), (1, (1, ('1:11:0', '1:13:0', '1:1:0'), 0, 1, ((1547, 'SORT', (92, 93, 94, 95), (2, 5)), (1457, 'FLIP', (6,), None)))), (2, (1, ('1:18:0', '1:26:0', '1:2:0', '1:3:0', '1:5:0'), 0, 2, ((938, 'SORT', (46, 47), (1, 2)),))), (3, (2, ('2:16:0', '2:2:0', '2:3:0', '2:4:0', '2:5:0'), 0, 5, ((1302, 'SORT', (112, 113, 114), (0, 2)),))), (4, (3, ('3:0:0', '3:10:0', '3:1:0', '3:9:0'), 0, 3, ((1582, 'FLIP', (17,), None), (941, 'FLIP', (82,), None)))), (5, (4, ('4:0:0', '4:26:0', '4:2:0', '4:3:0', '4:4:0', '4:6:0'), 0, 0, ((1916, 'FLIP', (33,), None), (938, 'FLIP', (45,), None), (336, 'FLIP', (3,), None)))))",False
36,X,1,exact,x_destroy_over_capacity_release,x_repair_route_span_min,False,greedy_repair,1,853.6935416666668,853.6908168631492,0,0.0,"((0, (0, ('0:23:0', '0:2:0', '0:3:0'), 2, 1, ((1547, 'FLIP', (89,), None), (941, 'FLIP', (85,), None)))), (1, (1, ('1:11:0', '1:13:0', '1:1:0'), 1, 0, ((1547, 'SORT', (92, 93, 94, 95), (2, 5)), (1457, 'FLIP', (6,), None)))), (2, (1, ('1:18:0', '1:26:0', '1:2:0', '1:3:0', '1:5:0'), 1, 1, ((938, 'SORT', (46, 47), (1, 2)),))), (3, (2, ('2:16:0', '2:2:0', '2:3:0', '2:4:0', '2:5:0'), 3, 0, ((1302, 'SORT', (112, 113, 114), (0, 2)),))), (4, (3, ('3:0:0', '3:10:0', '3:1:0', '3:9:0'), 2, 0, ((1582, 'FLIP', (17,), None), (941, 'FLIP', (82,), None)))), (5, (4, ('4:0:0', '4:26:0', '4:2:0', '4:3:0', '4:4:0', '4:6:0'), 0, 0, ((1916, 'FLIP', (33,), None), (938, 'FLIP', (45,), None), (336, 'FLIP', (3,), None)))))",True
36,X,2,exact,x_destroy_spatial_outliers,x_repair_route_span_min,False,full_y_refresh,3,921.124375,921.124375,0,0.0,"((0, (0, ('0:23:0',), 0, 4, ((1547, 'FLIP', (89,), None), (941, 'FLIP', (85,), None)))), (1, (1, ('0:2:0', '0:3:0', '1:11:0', '1:13:0'), 0, 1, ((1547, 'SORT', (92, 93, 94, 95), (2, 5)), (1457, 'FLIP', (6,), None)))), (2, (1, ('1:18:0', '1:1:0', '1:26:0', '1:2:0', '1:3:0', '1:5:0'), 0, 2, ((938, 'SORT', (46, 47), (1, 2)),))), (3, (2, ('2:16:0', '2:2:0', '2:3:0', '2:4:0', '2:5:0'), 0, 5, ((1302, 'SORT', (112, 113, 114), (0, 2)),))), (4, (3, ('3:0:0', '3:10:0', '3:1:0', '3:9:0'), 0, 3, ((1582, 'FLIP', (17,), None), (941, 'FLIP', (82,), None)))), (5, (4, ('4:0:0', '4:26:0', '4:2:0', '4:3:0', '4:4:0', '4:6:0'), 0, 0, ((1916, 'FLIP', (33,), None), (938, 'FLIP', (45,), None), (336, 'FLIP', (3,), None)))))",False
37,Y,3,rough,y_destroy_max_tardiness_blocker,y_repair_earliest_finish,False,,0,929.3825250869801,929.3155727094686,0,0.0,"('Y', 'y_destroy_max_tardiness_blocker', ((1, 1, 0), (5, 0, 0)), 'y_repair_earliest_finish', ((1, 3, 1), (5, 2, 2)))",False
37,Y,1,rough,y_destroy_congested_station_block,y_repair_arrival_aware_rank,False,,0,884.1699119382656,884.1377188244797,0,0.0,"('Y', 'y_destroy_congested_station_block', ((0, 2, 1), (4, 2, 0)), 'y_repair_arrival_aware_rank', ((0, 2, 0), (4, 3, 1)))",False
37,Y,2,rough,y_destroy_initial_idle_head,y_repair_earliest_finish,False,,0,894.8914654024729,894.8510296042134,0,0.0,"('Y', 'y_destroy_initial_idle_head', ((0, 2, 1),), 'y_repair_earliest_finish', ((0, 3, 1),))",False
37,Y,1,exact,y_destroy_congested_station_block,y_repair_arrival_aware_rank,False,,0,876.5636805555556,876.5634006144428,0,0.0,"((0, (0, ('0:23:0', '0:2:0', '0:3:0'), 2, 0, ((1547, 'FLIP', (89,), None), (941, 'FLIP', (85,), None)))), (1, (1, ('1:11:0', '1:13:0', '1:1:0'), 1, 0, ((1547, 'SORT', (92, 93, 94, 95), (2, 5)), (1457, 'FLIP', (6,), None)))), (2, (1, ('1:18:0', '1:26:0', '1:2:0', '1:3:0', '1:5:0'), 1, 1, ((938, 'SORT', (46, 47), (1, 2)),))), (3, (2, ('2:16:0', '2:2:0', '2:3:0', '2:4:0', '2:5:0'), 3, 0, ((1302, 'SORT', (112, 113, 114), (0, 2)),))), (4, (3, ('3:0:0', '3:10:0', '3:1:0', '3:9:0'), 3, 1, ((1582, 'FLIP', (17,), None), (941, 'FLIP', (82,), None)))), (5, (4, ('4:0:0', '4:26:0', '4:2:0', '4:3:0', '4:4:0', '4:6:0'), 0, 0, ((1916, 'FLIP', (33,), None), (938, 'FLIP', (45,), None), (336, 'FLIP', (3,), None)))))",True
38,Z,3,rough,z_destroy_noise_window,z_repair_sort_range_shrink_first,False,,0,883.9835416666667,883.9831115855781,0,0.0,"('Z', 'z_destroy_noise_window', ((1, (8, 9)),), 'z_repair_sort_range_shrink_first', (1547, 1457), ('SORT',))",False
38,Z,2,rough,z_destroy_mode_window,z_repair_sort_range_shrink_first,False,,0,872.3335416666667,872.3306019221055,0,0.0,"('Z', 'z_destroy_mode_window', ((1, (8, 9)), (2, (7,))), 'z_repair_sort_range_shrink_first', (938, 1302, 1547, 1457), ('SORT', 'SORT'))",False
38,Z,1,rough,z_destroy_multistack_window,z_repair_sort_range_shrink_first,False,,0,793.1135416666667,793.093536210492,0,0.0,"('Z', 'z_destroy_multistack_window', ((5, (0, 1, 2)),), 'z_repair_sort_range_shrink_first', (1916, 938), ('SORT',))",False
39,X,2,exact,x_destroy_low_consolidation,x_repair_template_preserve,False,full_y_refresh,1,921.124375,921.124375,0,0.0,"((0, (0, ('0:23:0', '0:2:0', '0:3:0'), 0, 4, ((1547, 'FLIP', (89,), None), (941, 'FLIP', (85,), None)))), (1, (1, ('1:11:0', '1:13:0', '1:1:0'), 0, 1, ((1547, 'SORT', (92, 93, 94, 95), (2, 5)), (1457, 'FLIP', (6,), None)))), (2, (1, ('1:18:0', '1:26:0', '1:2:0', '1:3:0', '1:5:0'), 0, 2, ((938, 'SORT', (46, 47), (1, 2)),))), (3, (2, ('2:16:0', '2:2:0', '2:3:0', '2:4:0', '2:5:0'), 0, 5, ((1302, 'SORT', (112, 113, 114), (0, 2)),))), (4, (3, ('3:0:0', '3:10:0', '3:1:0', '3:9:0'), 0, 3, ((1582, 'FLIP', (17,), None), (941, 'FLIP', (82,), None)))), (5, (4, ('4:0:0', '4:26:0', '4:2:0', '4:3:0', '4:4:0', '4:6:0'), 0, 0, ((1916, 'FLIP', (33,), None), (938, 'FLIP', (45,), None), (336, 'FLIP', (3,), None)))))",False
39,X,3,exact,x_destroy_low_consolidation,x_repair_affinity_pack,False,greedy_repair,1,938.3340277777778,938.3375779475253,0,0.0,"((0, (0, ('0:23:0', '0:2:0', '0:3:0'), 2, 1, ((1547, 'FLIP', (89,), None), (941, 'FLIP', (85,), None)))), (1, (1, ('1:11:0', '1:13:0', '1:1:0'), 1, 0, ((1547, 'SORT', (92, 93, 94, 95), (2, 5)), (1457, 'FLIP', (6,), None)))), (2, (1, ('1:18:0', '1:26:0', '1:2:0', '1:3:0', '1:5:0'), 1, 1, ((938, 'SORT', (46, 47), (1, 2)),))), (3, (2, ('2:16:0', '2:2:0', '2:3:0', '2:4:0', '2:5:0'), 3, 0, ((1878, 'SORT', (63, 64, 65), (0, 2)), (1606, 'SORT', (7,), (0, 0))))), (4, (3, ('3:0:0', '3:10:0', '3:1:0', '3:9:0'), 2, 0, ((1582, 'FLIP', (17,), None), (941, 'FLIP', (82,), None)))), (5, (4, ('4:0:0', '4:26:0', '4:2:0', '4:3:0', '4:4:0', '4:6:0'), 0, 0, ((1916, 'FLIP', (33,), None), (938, 'FLIP', (45,), None), (336, 'FLIP', (3,), None)))))",False
39,X,1,exact,x_destroy_over_capacity_release,x_repair_affinity_pack,False,greedy_repair,1,853.6935416666668,853.6880213159131,0,0.0,"((0, (0, ('0:23:0', '0:2:0', '0:3:0'), 2, 1, ((1547, 'FLIP', (89,), None), (941, 'FLIP', (85,), None)))), (1, (1, ('1:11:0', '1:13:0', '1:1:0'), 1, 0, ((1547, 'SORT', (92, 93, 94, 95), (2, 5)), (1457, 'FLIP', (6,), None)))), (2, (1, ('1:18:0', '1:26:0', '1:2:0', '1:3:0', '1:5:0'), 1, 1, ((938, 'SORT', (46, 47), (1, 2)),))), (3, (2, ('2:16:0', '2:2:0', '2:3:0', '2:4:0', '2:5:0'), 3, 0, ((1302, 'SORT', (112, 113, 114), (0, 2)),))), (4, (3, ('3:0:0', '3:10:0', '3:1:0', '3:9:0'), 2, 0, ((1582, 'FLIP', (17,), None), (941, 'FLIP', (82,), None)))), (5, (4, ('4:0:0', '4:26:0', '4:2:0', '4:3:0', '4:4:0', '4:6:0'), 0, 0, ((1916, 'FLIP', (33,), None), (938, 'FLIP', (45,), None), (336, 'FLIP', (3,), None)))))",True
40,Y,2,rough,y_destroy_initial_idle_head,y_repair_load_balance,False,,0,894.8914654024729,894.8651269893302,0,0.0,"('Y', 'y_destroy_initial_idle_head', ((0, 2, 1),), 'y_repair_load_balance', ((0, 3, 1),))",False
40,Y,3,rough,y_destroy_load_skew_release,y_repair_arrival_aware_rank,False,,0,929.6854322046381,929.6464570132116,0,0.0,"('Y', 'y_destroy_load_skew_release', ((1, 1, 0), (2, 1, 1)), 'y_repair_arrival_aware_rank', ((1, 3, 1), (2, 2, 2)))",False
40,Y,1,rough,y_destroy_initial_idle_head,y_repair_arrival_aware_rank,False,,0,894.8914654024729,894.8651269893302,0,0.0,"('Y', 'y_destroy_initial_idle_head', ((0, 2, 1),), 'y_repair_arrival_aware_rank', ((0, 3, 1),))",False
40,Y,1,exact,y_destroy_initial_idle_head,y_repair_arrival_aware_rank,False,,0,874.7560416666666,874.7526266970444,0,0.0,"((0, (0, ('0:23:0', '0:2:0', '0:3:0'), 3, 1, ((1547, 'FLIP', (89,), None), (941, 'FLIP', (85,), None)))), (1, (1, ('1:11:0', '1:13:0', '1:1:0'), 1, 0, ((1547, 'SORT', (92, 93, 94, 95), (2, 5)), (1457, 'FLIP', (6,), None)))), (2, (1, ('1:18:0', '1:26:0', '1:2:0', '1:3:0', '1:5:0'), 1, 1, ((938, 'SORT', (46, 47), (1, 2)),))), (3, (2, ('2:16:0', '2:2:0', '2:3:0', '2:4:0', '2:5:0'), 3, 0, ((1302, 'SORT', (112, 113, 114), (0, 2)),))), (4, (3, ('3:0:0', '3:10:0', '3:1:0', '3:9:0'), 2, 0, ((1582, 'FLIP', (17,), None), (941, 'FLIP', (82,), None)))), (5, (4, ('4:0:0', '4:26:0', '4:2:0', '4:3:0', '4:4:0', '4:6:0'), 0, 0, ((1916, 'FLIP', (33,), None), (938, 'FLIP', (45,), None), (336, 'FLIP', (3,), None)))))",True
41,Z,3,rough,z_destroy_detour_window,z_repair_mode_toggle_contextual,False,,0,883.9835416666668,883.9819109428042,0,0.0,"('Z', 'z_destroy_detour_window', ((2, (7,)), (3, (11,))), 'z_repair_mode_toggle_contextual', (938, 1302, 1547), ('SORT', 'SORT'))",False
41,Z,1,rough,z_destroy_mode_window,z_repair_mode_toggle_contextual,False,,0,883.9835416666667,883.9819109428041,0,0.0,"('Z', 'z_destroy_mode_window', ((1, (8, 9)),), 'z_repair_mode_toggle_contextual', (1547, 1457), ('SORT',))",False
41,Z,2,rough,z_destroy_mode_window,z_repair_same_stack_window,False,,0,883.9835416666667,883.9819109428041,0,0.0,"('Z', 'z_destroy_mode_window', ((1, (8, 9)),), 'z_repair_same_stack_window', (1547, 1457), ('SORT',))",False
42,X,1,exact,x_destroy_low_consolidation,x_repair_route_span_min,False,greedy_repair,1,853.6935416666668,853.6863753683001,0,0.0,"((0, (0, ('0:23:0', '0:2:0', '0:3:0'), 2, 1, ((1547, 'FLIP', (89,), None), (941, 'FLIP', (85,), None)))), (1, (1, ('1:11:0', '1:13:0', '1:1:0'), 1, 0, ((1547, 'SORT', (92, 93, 94, 95), (2, 5)), (1457, 'FLIP', (6,), None)))), (2, (1, ('1:18:0', '1:26:0', '1:2:0', '1:3:0', '1:5:0'), 1, 1, ((938, 'SORT', (46, 47), (1, 2)),))), (3, (2, ('2:16:0', '2:2:0', '2:3:0', '2:4:0', '2:5:0'), 3, 0, ((1302, 'SORT', (112, 113, 114), (0, 2)),))), (4, (3, ('3:0:0', '3:10:0', '3:1:0', '3:9:0'), 2, 0, ((1582, 'FLIP', (17,), None), (941, 'FLIP', (82,), None)))), (5, (4, ('4:0:0', '4:26:0', '4:2:0', '4:3:0', '4:4:0', '4:6:0'), 0, 0, ((1916, 'FLIP', (33,), None), (938, 'FLIP', (45,), None), (336, 'FLIP', (3,), None)))))",True
